split,group,source_path,image_path,label_path,objects
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_613.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_613.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_613.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_614.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_614.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_614.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_616.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_616.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_616.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_617.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_617.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_617.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_619.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_619.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_619.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_62.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_62.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_62.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_621.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_621.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_621.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_622.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_622.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_622.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_624.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_624.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_624.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_625.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_625.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_625.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_626.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_626.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_626.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_627.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_627.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_627.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_629.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_629.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_629.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_63.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_63.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_63.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_634.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_634.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_634.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_635.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_635.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_635.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_636.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_636.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_636.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_637.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_637.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_637.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_638.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_638.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_638.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_639.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_639.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_639.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_644.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_644.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_644.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_645.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_645.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_645.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_646.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_646.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_646.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_647.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_647.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_647.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_648.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_648.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_648.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_650.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_650.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_650.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_651.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_651.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_651.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_652.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_652.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_652.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_654.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_654.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_654.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_656.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_656.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_656.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_658.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_658.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_658.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_659.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_659.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_659.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_66.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_66.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_66.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_660.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_660.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_660.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_661.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_661.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_661.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_662.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_662.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_662.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_663.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_663.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_663.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_666.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_666.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_666.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_667.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_667.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_667.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_67.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_67.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_67.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_670.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_670.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_670.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_672.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_672.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_672.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_673.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_673.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_673.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_674.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_674.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_674.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_675.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_675.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_675.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_679.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_679.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_679.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_68.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_68.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_68.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_682.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_682.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_682.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_684.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_684.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_684.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_685.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_685.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_685.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_687.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_687.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_687.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_688.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_688.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_688.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_689.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_689.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_689.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_690.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_690.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_690.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_691.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_691.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_691.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_692.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_692.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_692.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_693.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_693.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_693.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_694.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_694.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_694.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_695.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_695.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_695.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_696.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_696.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_696.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_697.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_697.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_697.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_699.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_699.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_699.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_7.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_7.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_7.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_700.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_700.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_700.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_701.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_701.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_701.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_702.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_702.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_702.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_704.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_704.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_704.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_705.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_705.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_705.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_706.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_706.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_706.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_707.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_707.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_707.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_708.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_708.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_708.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_709.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_709.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_709.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_710.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_710.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_710.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_711.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_711.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_711.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_714.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_714.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_714.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_715.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_715.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_715.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_717.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_717.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_717.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_718.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_718.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_718.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_72.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_72.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_72.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_722.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_722.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_722.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_724.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_724.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_724.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_725.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_725.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_725.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_726.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_726.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_726.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_727.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_727.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_727.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_728.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_728.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_728.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_729.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_729.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_729.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_73.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_73.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_73.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_730.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_730.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_730.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_732.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_732.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_732.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_733.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_733.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_733.txt,0
